"ID","SPARENTID","PARENTID","SOBJECTTYPE","FIELD","PERMISSIONSEDIT","PERMISSIONSREAD","STATUS"
"01k5E000008PW3MQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.If_yes_specify_which_HospMed_Grp_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW9VQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.If_yes_specify_which_Hosp_Med_Grp_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW0EQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Interest_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW8sQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Is_25_or_more_of_you_patient_pop_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWAQQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Is_Eliquis_Stocked_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW2GQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Is_GIPAP_TIPAP_Dr_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWAVQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Ixempra_Profile_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PW0FQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KOL_Level_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWAaQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.KOMBLIGLYZE_XR_Speaker_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWAfQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.LIS_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PVysQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Level_of_Access_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW7UQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.M3_Avg_ETV_ARV_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWAkQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.M3_Avg_HP_ETV_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW1TQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.M3_Avg_Lamivudine_ARV_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW7eQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.ME_REG_TYPE_CD_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PW7fQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Managed_Care_Appeal_Reg_Processed_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW9bQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Managed_Medicaid_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW8tQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Managed_Medicare_Point_Person_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWApQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medical_Assistant_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWAqQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medical_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW8xQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medical_Health_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWAuQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medicare_Part_D_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW2HQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Mobile_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PVz6QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Mobile_MSL_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWAzQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Brand_Prescription_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWB4QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Out_patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW3NQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Prescription_Amount_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW1NQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Taxol_Prescription_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWB0QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Most_Important_Plans_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW6YQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.NAP_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWB9QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.NationalQ7_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWBEQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.NationalQ7_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PWAvQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.NeedApprovalToMedicalPlan_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWBJQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Number_of_Outpatients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWBFQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Nurse_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBOQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Office_Manager_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW4PQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Office_Staff_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWBTQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_Admin_Title_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWB1QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBYQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_key_number_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW8yQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_key_number_type_if_applicable_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PW3OQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_restriction_specif_WARFARIN_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBUQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_restriction_specify_PRADAXA_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW3PQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_restriction_specify_XARELTO_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWA8QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.PBM_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWA9QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.PDP_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW3cQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.PERSON_STATUS_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PW8zQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.PST_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW6zQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Parent_Orgnization_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWBAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Peer_Educator_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PW2zQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pharmacist_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PW8hQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pharmacy_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW1dQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Phone_MSL_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWAAQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pradaxa_Formulary_Status_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBdQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Pradaxa_Restrictions_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW6gQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Preferred_Communication_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PVyyQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Preferred_Language_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW4ZQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Preferred_Statin__c","TRUE","TRUE","Item Created"
"01k5E000008PW7AQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Prior_Authorization_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PVytQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.REMS_Material_Provided_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW6pQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.REYATAZ_Speaker_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PW05QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Race_or_Ethnicity_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW1rQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Refill_Nurse_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBiQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Restrictions_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBnQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.SAP_Vendor_ID_BMS_IC__c","TRUE","TRUE","Item Created"
"01k5E000008PW8mQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.SYMLIN_Speaker_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWB5QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sample_Status_Reason_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PWAWQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sample_Supression_Reason_BMS_SHARED__c","TRUE","TRUE","Item Created"
"01k5E000008PVz7QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Samples_Accepted_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBsQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Scheduling_Contact_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBxQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Service_Coordinator_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBoQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Social_Title_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWC2QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Social_Worker_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWAMQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Speaker_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWC7QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Speaker_Level_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWCCQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Sprycel_Profile__c","TRUE","TRUE","Item Created"
"01k5E000008PWCHQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Star_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWB6QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.TL_Level_New_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW1hQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.TL_Rank_Score_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW30QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Technical_Title_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWCMQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Title_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW1iQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Title_PCAM_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW5EQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Top_KOL_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW7gQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Transmission_Category_Female_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCeQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Transmission_Category_Male_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW9CQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Type2_Diabetes_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW41QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Unique_Record_Count_BMS_US__c","FALSE","TRUE","Item Created"
"01k5E000008PWAHQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Uses_an_EMR_System_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBjQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Uses_ePrescribing_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCjQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Vouchers_Accepted_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW5mQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Warfarin_Sodium_Formulary_Status_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW0sQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Warfarin_Sodium_Restrictions_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCoQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Weekly_HBV_Out_patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWCtQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Weekly_Out_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW61QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Xarelto_Formulary_Status_AFib_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCyQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Xarelto_Restrictions_AFib_only_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW7BQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Yervoy_Profile_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PWD3QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.ePrescribing_System_in_Use_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW92QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.other_restriction_please_specify_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBKQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Access_Profile__c","FALSE","TRUE","Item Created"
"01k5E000008PWD8QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.TL_needs_overdue_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PW8XQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.is_TL_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWDDQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Access_Decision_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW4aQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.HBV_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWCpQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.HIV_Rating_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWANQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ1_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDEQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ2_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDIQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ3_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDNQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ4_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDSQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ5_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDXQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ6_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDcQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ7_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDhQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.InternationalQ8_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWC8QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Principal_Investigator_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWC3QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Recommend_for_Removal_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBLQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Virology_Role_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW06QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Account_Identifier_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PWDmQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Language_vod__c","TRUE","TRUE","Item Created"
"01k5E000008PW42QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.International_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDrQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.IsActive_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWBZQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.National_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PVydQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.ONYX_Contract_Number_BMS__c","TRUE","TRUE","Item Created"
"01k5E000008PWBaQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Other_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PW93QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Regional_BMS_CA__c","TRUE","TRUE","Item Created"
"01k5E000008PWDwQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Anzatax_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PW5XQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Anzatax_Potential_Patients__c","TRUE","TRUE","Item Created"
"01k5E000008PW62QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Beds_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWE1QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Carboplatin_Imitation_Pat_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWAbQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Carboplatin_Imitation_Pote_Pat_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWE6QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Cash_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWBMQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Cisplatin_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWEBQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Cisplatin_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEGQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Commercial_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW0tQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Decision_Making_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWELQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Erbitux_CRC_Parent_Product_Rating__c","TRUE","TRUE","Item Created"
"01k5E000008PWADQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Erbitux_HNK_Parent_Product_Rating__c","TRUE","TRUE","Item Created"
"01k5E000008PW7nQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.HIV_Case_Manager_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW70QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Homemade_Docetaxel_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWAEQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Homemade_Docetaxel_Poten_Patient_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWBVQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Homemade_Paclitaxel_Patient_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWEQQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Homemade_Paclitaxel_Poten_Patient_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWCqQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Infusion_Nurse_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWEVQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Is_KOL_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEaQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Is_Onglyza_Focus_Doctor_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW8YQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Ixempra_Parent_Product_Rating__c","TRUE","TRUE","Item Created"
"01k5E000008PW71QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.L_Key_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEfQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Liposome_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWEMQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Liposome_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEkQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medicaid_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PW72QAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medical_Technician_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWECQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Medicare_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PWDJQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Anzatax_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEpQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Carboplatin_Imitation_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEDQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Cisplatin_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWAcQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Homemade_Docetaxel_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWCrQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Homemade_Paclitaxel_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWDKQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Liposome_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEuQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Nedaplatin_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWDsQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Operations_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PW9kQAG","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Paclitaxel_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWEzQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Paraplatin_Prescription_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWERQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Monthly_Taxotere_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWAIQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Nedaplatin_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
"01k5E000008PWCsQAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Nedaplatin_Potential_Patients_BMS_CN__c","TRUE","TRUE","Item Created"
"01k5E000008PWF4QAO","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Nurse_Practitioner_BMS_US__c","TRUE","TRUE","Item Created"
"01k5E000008PVyPQAW","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Nurse_Practitioner_BMS_US_del__c","TRUE","TRUE","Item Created"
"01k5E000008PWCDQA4","0PS3E0000000FluWAE","0PS5E000000Cm8R","Account","Account.Paclitaxel_Patients_Share_BMS_CN__c","FALSE","TRUE","Item Created"
