"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","BMS_CODE_BMS_EMEA__C","CCV_CODE_BMS_EMEA__C","COUNTRY_BMS_EMEA__C","DESCRIPTION_BMS_EMEA__C","LANGUAGE_BMS_EMEA__C","SHORT_LABEL_BMS_EMEA__C","EXTERNAL_ID_BMS_EMEA__C"
"a3Ud0000000A9WPEA0","005d0000002bfc8AAA","false","Vagtlæge (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.1A","","DK","Emergency doctor (DK)","English - Denmark","Vagtlæge (DK)","DK__EN-DK__TIT.WDK.1A"
"a3Ud0000000A9WQEA0","005d0000002bfc8AAA","false","Bioanalytiker (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.16","","DK","Biomedical Scientist (DK)","English - Denmark","Bioanalytiker (DK)","DK__EN-DK__TIT.WDK.16"
"a3Ud0000000A9WREA0","005d0000002bfc8AAA","false","Speciallæge (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.0Y","","DK","Specialist (DK)","English - Denmark","Speciallæge (DK)","DK__EN-DK__TIT.WDK.0Y"
"a3Ud0000000A9WSEA0","005d0000002bfc8AAA","false","Lægechef (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.GR","","DK","Doctor chief (DK)","English - Denmark","Lægechef (DK)","DK__EN-DK__TIT.WDK.GR"
"a3Ud0000000A9WTEA0","005d0000002bfc8AAA","false","Cheføkonoma (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.GQ","","DK","Chief catering officer (DK)","English - Denmark","Cheføkonoma (DK)","DK__EN-DK__TIT.WDK.GQ"
"a3Ud0000000A9WUEA0","005d0000002bfc8AAA","false","Forskningssekretær (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.FY","","DK","Research secretary (DK)","English - Denmark","Forskningssekretær (DK)","DK__EN-DK__TIT.WDK.FY"
"a3Ud0000000A9WVEA0","005d0000002bfc8AAA","false","Ass. læge (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.F6","","DK","Assistant doctor (DK)","English - Denmark","Ass. læge (DK)","DK__EN-DK__TIT.WDK.F6"
"a3Ud0000000A9WWEA0","005d0000002bfc8AAA","false","Præperationssygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.EF","","DK","Preparation nurse (DK)","English - Denmark","Præperationssygeplejerske (DK)","DK__EN-DK__TIT.WDK.EF"
"a3Ud0000000A9WXEA0","005d0000002bfc8AAA","false","Stomisygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.ED","","DK","Enterostomal therapist (DK)","English - Denmark","Stomisygeplejerske (DK)","DK__EN-DK__TIT.WDK.ED"
"a3Ud0000000A9WYEA0","005d0000002bfc8AAA","false","Konstitueret klinikchef, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.DQ","","DK","Acting head of clinic, dr.med. (DK)","English - Denmark","Konstitueret klinikchef, dr.med. (DK)","DK__EN-DK__TIT.WDK.DQ"
"a3Ud0000000A9WZEA0","005d0000002bfc8AAA","false","Lungesygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.7T","","DK","Pulmonary nurse (DK)","English - Denmark","Lungesygeplejerske (DK)","DK__EN-DK__TIT.WDK.7T"
"a3Ud0000000A9WaEAK","005d0000002bfc8AAA","false","Demenskonsulent (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.MM","","DK","Dementia consultant (DK)","English - Denmark","Demenskonsulent (DK)","DK__EN-DK__TIT.WDK.MM"
"a3Ud0000000A9WbEAK","005d0000002bfc8AAA","false","Lymfødemterapeut (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.LT","","DK","Lymphoedema Therapist (DK)","English - Denmark","Lymfødemterapeut (DK)","DK__EN-DK__TIT.WDK.LT"
"a3Ud0000000A9WcEAK","005d0000002bfc8AAA","false","Ledende overlæge, klinisk lektor (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.LO","","DK","Leading consultant, clinical associate professor (DK)","English - Denmark","Ledende overlæge, klinisk lektor (DK)","DK__EN-DK__TIT.WDK.LO"
"a3Ud0000000A9WdEAK","005d0000002bfc8AAA","false","1. reservelæge, ph.d. stud. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.KU","","DK","Resident ph.d. student (DK)","English - Denmark","1. reservelæge, ph.d. stud. (DK)","DK__EN-DK__TIT.WDK.KU"
"a3Ud0000000A9WeEAK","005d0000002bfc8AAA","false","Forskningsleder (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.KG","","DK","Director of a Research Institute (DK)","English - Denmark","Forskningsleder (DK)","DK__EN-DK__TIT.WDK.KG"
"a3Ud0000000A9WfEAK","005d0000002bfc8AAA","false","Specialeadm. overlæge, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.KF","","DK","PhD specialty adm. consultant (DK)","English - Denmark","Specialeadm. overlæge, ph.d. (DK)","DK__EN-DK__TIT.WDK.KF"
"a3Ud0000000A9WgEAK","005d0000002bfc8AAA","false","Kommunelæge, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.IA","","DK","Municipal doctor, ph.d. (DK)","English - Denmark","Kommunelæge, ph.d. (DK)","DK__EN-DK__TIT.WDK.IA"
"a3Ud0000000A9WhEAK","005d0000002bfc8AAA","false","Forskningsoverlæge ph.d (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.I9","","DK","Research consultant PhD (DK)","English - Denmark","Forskningsoverlæge ph.d (DK)","DK__EN-DK__TIT.WDK.I9"
"a3Ud0000000A9WiEAK","005d0000002bfc8AAA","false","Humanbiolog (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.HM","","DK","Humane biologist (DK)","English - Denmark","Humanbiolog (DK)","DK__EN-DK__TIT.WDK.HM"
"a3Ud0000000A9WjEAK","005d0000002bfc8AAA","false","Distriktspædagog (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.H7","","DK","District teacher (DK)","English - Denmark","Distriktspædagog (DK)","DK__EN-DK__TIT.WDK.H7"
"a3Ud0000000A9WkEAK","005d0000002bfc8AAA","false","Ledende overlæge, dr.med., MPA (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.GU","","DK","Leading consultant, dr.med.,MPA (DK)","English - Denmark","Ledende overlæge, dr.med., MPA (DK)","DK__EN-DK__TIT.WDK.GU"
"a3Ud0000000A9WlEAK","005d0000002bfc8AAA","false","Ledende hjemmesygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.1Z","","DK","Leading home care nurse (DK)","English - Denmark","Ledende hjemmesygeplejerske (DK)","DK__EN-DK__TIT.WDK.1Z"
"a3Ud0000000A9WmEAK","005d0000002bfc8AAA","false","Klinisk oversygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.1Y","","DK","Clinical nursing officer (DK)","English - Denmark","Klinisk oversygeplejerske (DK)","DK__EN-DK__TIT.WDK.1Y"
"a3Ud0000000A9WnEAK","005d0000002bfc8AAA","false","Chefsygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.1N","","DK","Chief nurse (DK)","English - Denmark","Chefsygeplejerske (DK)","DK__EN-DK__TIT.WDK.1N"
"a3Ud0000000A9WoEAK","005d0000002bfc8AAA","false","Reservelæge, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2017-02-07T02:32:55.000Z","true","false","TIT.WDK.19","","DK","Registrar, PhD (DK)","English - Denmark","Reservelæge, ph.d. (DK)","DK__EN-DK__TIT.WDK.19"
"a3Ud0000000A9WpEAK","005d0000002bfc8AAA","false","Reservelæge (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2016-04-27T01:50:54.000Z","true","false","TIT.WDK.18","","DK","Registrar (DK)","English - Denmark","Reservelæge (DK)","DK__EN-DK__TIT.WDK.18"
"a3Ud0000000A9WqEAK","005d0000002bfc8AAA","false","Centerdirektør (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.13","","DK","Centre general manager (DK)","English - Denmark","Centerdirektør (DK)","DK__EN-DK__TIT.WDK.13"
"a3Ud0000000A9WrEAK","005d0000002bfc8AAA","false","1. assistent (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.11","","DK","Head assistant (DK)","English - Denmark","1. assistent (DK)","DK__EN-DK__TIT.WDK.11"
"a3Ud0000000A9WsEAK","005d0000002bfc8AAA","false","Sundhedsplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.0W","","DK","Health visitor (DK)","English - Denmark","Sundhedsplejerske (DK)","DK__EN-DK__TIT.WDK.0W"
"a3Ud0000000A9WtEAK","005d0000002bfc8AAA","false","Overlæge, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2017-01-18T16:51:36.000Z","true","false","TIT.WDK.0P","","DK","Consultant, PhD (DK)","English - Denmark","Overlæge, ph.d. (DK)","DK__EN-DK__TIT.WDK.0P"
"a3Ud0000000A9WuEAK","005d0000002bfc8AAA","false","Centerchef, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.0E","","DK","Centre chief, dr.med. (DK)","English - Denmark","Centerchef, dr.med. (DK)","DK__EN-DK__TIT.WDK.0E"
"a3Ud0000000A9WvEAK","005d0000002bfc8AAA","false","Bedriftslæge (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.05","","DK","Industrial medical officer (DK)","English - Denmark","Bedriftslæge (DK)","DK__EN-DK__TIT.WDK.05"
"a3Ud0000000A9WwEAK","005d0000002bfc8AAA","false","Ambulatoriesygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.4O","","DK","Outpatient department nurse (DK)","English - Denmark","Ambulatoriesygeplejerske (DK)","DK__EN-DK__TIT.WDK.4O"
"a3Ud0000000A9WxEAK","005d0000002bfc8AAA","false","Videnskabelig assistent (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.3W","","DK","Scientific assistant (DK)","English - Denmark","Videnskabelig assistent (DK)","DK__EN-DK__TIT.WDK.3W"
"a3Ud0000000A9WyEAK","005d0000002bfc8AAA","false","Klinikchef, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.3R","","DK","Head of clinic, dr.med. (DK)","English - Denmark","Klinikchef, dr.med. (DK)","DK__EN-DK__TIT.WDK.3R"
"a3Ud0000000A9WzEAK","005d0000002bfc8AAA","false","Læge, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.3J","","DK","Doctor, ph.d. (DK)","English - Denmark","Læge, ph.d. (DK)","DK__EN-DK__TIT.WDK.3J"
"a3Ud0000000A9X0EAK","005d0000002bfc8AAA","false","Ass. afdelingssygeplejerske (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.6J","","DK","Assistant head nurse (DK)","English - Denmark","Ass. afdelingssygeplejerske (DK)","DK__EN-DK__TIT.WDK.6J"
"a3Ud0000000A9X1EAK","005d0000002bfc8AAA","false","Adm. Direktør (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.63","","DK","Managing director (DK)","English - Denmark","Adm. Direktør (DK)","DK__EN-DK__TIT.WDK.63"
"a3Ud0000000A9X2EAK","005d0000002bfc8AAA","false","Klinisk sygeplejelærer (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.5Z","","DK","Clinical nursing teacher (DK)","English - Denmark","Klinisk sygeplejelærer (DK)","DK__EN-DK__TIT.WDK.5Z"
"a3Ud0000000A9X3EAK","005d0000002bfc8AAA","false","Klinisk assistent, ph.d. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.5V","","DK","Clinical assistant, PhD (DK)","English - Denmark","Klinisk assistent, ph.d. (DK)","DK__EN-DK__TIT.WDK.5V"
"a3Ud0000000A9X4EAK","005d0000002bfc8AAA","false","Områdechef (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.5G","","DK","Area chief (DK)","English - Denmark","Områdechef (DK)","DK__EN-DK__TIT.WDK.5G"
"a3Ud0000000A9X5EAK","005d0000002bfc8AAA","false","Forstander (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.4W","","DK","Prinicipal (DK)","English - Denmark","Forstander (DK)","DK__EN-DK__TIT.WDK.4W"
"a3Ud0000000A9X6EAK","005d0000002bfc8AAA","false","Ass. områdeleder (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.4B","","DK","Assistant area manager (DK)","English - Denmark","Ass. områdeleder (DK)","DK__EN-DK__TIT.WDK.4B"
"a3Ud0000000A9X7EAK","005d0000002bfc8AAA","false","Transplantationskoordinator (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.40","","DK","Transplant co-ordinator (DK)","English - Denmark","Transplantationskoordinator (DK)","DK__EN-DK__TIT.WDK.40"
"a3Ud0000000A9X8EAK","005d0000002bfc8AAA","false","Klinikchef (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.3O","","DK","Head of clinic (DK)","English - Denmark","Klinikchef (DK)","DK__EN-DK__TIT.WDK.3O"
"a3Ud0000000A9X9EAK","005d0000002bfc8AAA","false","Praksiskoordinator (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.3I","","DK","Practice co-ordinator (DK)","English - Denmark","Praksiskoordinator (DK)","DK__EN-DK__TIT.WDK.3I"
"a3Ud0000000A9XAEA0","005d0000002bfc8AAA","false","Farmaceut (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.2J","","DK","Pharmacist (DK)","English - Denmark","Farmaceut (DK)","DK__EN-DK__TIT.WDK.2J"
"a3Ud0000000A9XBEA0","005d0000002bfc8AAA","false","Professor, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.2D","","DK","Professor, dr.med. (DK)","English - Denmark","Professor, dr.med. (DK)","DK__EN-DK__TIT.WDK.2D"
"a3Ud0000000A9XCEA0","005d0000002bfc8AAA","false","Embedslægeassistent (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.29","","DK","Medical officer assistant (DK)","English - Denmark","Embedslægeassistent (DK)","DK__EN-DK__TIT.WDK.29"
"a3Ud0000000A9XDEA0","005d0000002bfc8AAA","false","Sygehusdirektør (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.25","","DK","Hosp. General manager (DK)","English - Denmark","Sygehusdirektør (DK)","DK__EN-DK__TIT.WDK.25"
"a3Ud0000000A9XEEA0","005d0000002bfc8AAA","false","Speciallæge, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.0Z","","DK","Specialist, dr.med. (DK)","English - Denmark","Speciallæge, dr.med. (DK)","DK__EN-DK__TIT.WDK.0Z"
"a3Ud0000000A9XFEA0","005d0000002bfc8AAA","false","Overlæge, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","005d0000002bfc8AAA","2015-06-26T15:23:38.000Z","true","false","TIT.WDK.0M","","DK","Consultant,dr.med. (DK)","English - Denmark","Overlæge, dr.med. (DK)","DK__EN-DK__TIT.WDK.0M"
"a3Ud0000000A9XGEA0","005d0000002bfc8AAA","false","Cheflæge, HD (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.0I","","DK","Chief doctor, HD (DK)","English - Denmark","Cheflæge, HD (DK)","DK__EN-DK__TIT.WDK.0I"
"a3Ud0000000A9XHEA0","005d0000002bfc8AAA","false","Cheflæge, dr.med. (DK)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WDK.0B","","DK","Chief doctor, dr.med. (DK)","English - Denmark","Cheflæge, dr.med. (DK)","DK__EN-DK__TIT.WDK.0B"
"a3Ud0000000A9XIEA0","005d0000002bfc8AAA","false","Klinikkoverlege dr. med. (NO)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1Z","","NO","Clinic head doctor dr. med. (NO)","English - Norway","Klinikkoverlege dr. med. (NO)","NO__EN-NO__TIT.WNO.1Z"
"a3Ud0000000A9XJEA0","005d0000002bfc8AAA","false","Fylkeshelsesjef (NO)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1P","","NO","County Health Manager (NO)","English - Norway","Fylkeshelsesjef (NO)","NO__EN-NO__TIT.WNO.1P"
"a3Ud0000000A9XKEA0","005d0000002bfc8AAA","false","Dr. med. (NO)","2015-03-19T15:36:50.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","005d0000002bfc8AAA","2015-06-26T15:23:42.000Z","true","false","TIT.WNO.1L","","NO","Dr.med (NO)","English - Norway","Dr. med. (NO)","NO__EN-NO__TIT.WNO.1L"
"a3Ud0000000A9XLEA0","005d0000002bfc8AAA","false","Rådgivende lege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.3U","","NO","Councelling doctor (NO)","English - Norway","Rådgivende lege (NO)","NO__EN-NO__TIT.WNO.3U"
"a3Ud0000000A9XMEA0","005d0000002bfc8AAA","false","Øyelege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.3O","","NO","Eye doctor (NO)","English - Norway","Øyelege (NO)","NO__EN-NO__TIT.WNO.3O"
"a3Ud0000000A9XNEA0","005d0000002bfc8AAA","false","Stipendiat (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.3G","","NO","Grant holder (NO)","English - Norway","Stipendiat (NO)","NO__EN-NO__TIT.WNO.3G"
"a3Ud0000000A9XOEA0","005d0000002bfc8AAA","false","Spesialist i barnesykdommer (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.3D","","NO","Specialist in childrens disease (NO)","English - Norway","Spesialist i barnesykdommer (NO)","NO__EN-NO__TIT.WNO.3D"
"a3Ud0000000A9XPEA0","005d0000002bfc8AAA","false","Smittevernoverlege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.3C","","NO","Contageous protection head doctor (NO)","English - Norway","Smittevernoverlege (NO)","NO__EN-NO__TIT.WNO.3C"
"a3Ud0000000A9XQEA0","005d0000002bfc8AAA","false","Prof. dr. med. Overlege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.2V","","NO","Head doctor prof. dr. med. (NO)","English - Norway","Prof. dr. med. Overlege (NO)","NO__EN-NO__TIT.WNO.2V"
"a3Ud0000000A9XREA0","005d0000002bfc8AAA","false","Politilege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.2S","","NO","Police doctor (NO)","English - Norway","Politilege (NO)","NO__EN-NO__TIT.WNO.2S"
"a3Ud0000000A9XSEA0","005d0000002bfc8AAA","false","Overlege prof. dr. med. (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.2R","","NO","Head doctor prof. dr. Med (NO)","English - Norway","Overlege prof. dr. med. (NO)","NO__EN-NO__TIT.WNO.2R"
"a3Ud0000000A9XTEA0","005d0000002bfc8AAA","false","Medisinsk ansvarlig (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.2K","","NO","Medical responsible (NO)","English - Norway","Medisinsk ansvarlig (NO)","NO__EN-NO__TIT.WNO.2K"
"a3Ud0000000A9XUEA0","005d0000002bfc8AAA","false","Konsernoverlege (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.27","","NO","Company group head doctor (NO)","English - Norway","Konsernoverlege (NO)","NO__EN-NO__TIT.WNO.27"
"a3Ud0000000A9XVEA0","005d0000002bfc8AAA","false","Hospitant (NO)","2015-03-19T15:36:54.000Z","005d0000002bfc8AAA","2015-06-26T15:23:29.000Z","005d0000002bfc8AAA","2015-06-26T15:23:30.000Z","true","false","TIT.WNO.1V","","NO","Visiting student (NO)","English - Norway","Hospitant (NO)","NO__EN-NO__TIT.WNO.1V"
